date,site_id,rainfall_mm,temp_C,slope_angle,vibration,displacement,pore_pressure,label
2025-05-03,17,41.3,28.36,21.67,0.04,0.09,0.35,0
2025-05-04,17,58.78,27.37,22.39,0.18,0.03,1.06,1
2025-05-05,17,20.39,30.04,22.09,0.14,0.09,0.45,0
2025-05-06,17,38.44,33.23,21.1,0.1,0.19,1.02,0
2025-05-07,17,38.36,34.07,21.65,0.04,0.05,0.75,0
2025-05-08,17,31.43,26.89,22.54,0.21,0.12,0.93,0
2025-05-09,17,54.7,27.5,24.07,0.17,0.07,1.01,1
2025-05-10,17,56.34,30.66,21.06,0.16,0.15,1.08,1
2025-05-11,17,11.63,25.75,21.61,0.12,0.1,0.53,0
2025-05-12,17,6.65,31.46,21.19,0.09,0.04,0.57,0
2025-05-13,17,24.09,23.94,21.19,0.1,0.1,0.46,0
2025-05-14,17,26.86,26.38,20.85,0.11,0.22,0.63,1
2025-05-15,17,77.62,30.36,21.3,0.13,0.11,1.69,1
2025-05-16,17,66.2,28.49,22.63,0.13,0.14,1.24,1
2025-05-17,17,18.96,28.37,23.19,0.03,0.18,0.41,0
2025-05-18,17,43.23,25.58,24.03,0.13,0.07,1.02,0
2025-05-19,17,23.65,29.93,22.35,0.06,0.14,0.41,0
2025-05-20,17,14.12,28.46,22.53,0.03,0.06,0.56,0
2025-05-21,17,102.52,27.48,22.77,0.47,0.21,1.57,1
2025-05-22,17,40.95,29.52,23.31,0.1,0.11,1.1,0
2025-05-23,17,33.65,28.75,21.72,0.02,0.06,1.03,0
2025-05-24,17,45.51,30.41,22.12,0.04,0.09,1.09,0
2025-05-25,17,31.93,30.82,23.7,0.09,0.1,0.87,0
2025-05-26,17,24.65,32.45,22.2,0.13,0.03,0.73,0
2025-05-27,17,66.68,25.75,21.38,0.06,0.15,1.58,1
2025-05-28,17,39.09,26.33,22.63,0.1,0.16,1.0,0
2025-05-29,17,92.38,24.26,21.47,0.04,0.23,1.53,1
2025-05-30,17,34.9,28.4,21.73,0.13,0.17,0.87,0
2025-05-31,17,44.81,29.44,22.71,0.14,0.09,0.97,0
2025-06-01,17,27.35,28.37,22.22,0.14,0.05,1.18,0
2025-06-02,17,22.53,27.96,22.28,0.15,0.07,0.35,0
2025-06-03,17,34.85,25.93,22.02,0.04,0.1,0.78,0
2025-06-04,17,13.67,29.07,21.77,0.08,0.1,0.57,0
2025-06-05,17,20.32,34.67,21.55,0.11,0.07,0.46,0
2025-06-06,17,35.46,30.24,19.56,0.12,0.05,0.91,0
2025-06-07,17,145.38,24.69,22.58,0.62,0.53,1.79,2
2025-06-08,17,31.86,29.15,20.89,0.16,0.0,1.13,0
2025-06-09,17,35.44,24.08,22.47,0.05,0.11,0.85,0
2025-06-10,17,38.07,26.09,21.06,0.09,0.09,1.18,0
2025-06-11,17,25.54,20.16,21.65,0.02,0.08,0.9,0
2025-06-12,17,48.02,29.28,21.63,0.07,0.11,1.22,0
2025-06-13,17,110.57,25.68,22.11,0.57,0.21,1.47,1
2025-06-14,17,34.78,29.52,21.61,0.15,0.22,1.1,1
2025-06-15,17,5.61,27.78,21.03,0.08,0.02,0.58,0
2025-06-16,17,57.36,32.54,22.2,0.07,0.08,1.07,1
2025-06-17,17,29.39,28.25,22.65,0.08,0.17,0.6,0
2025-06-18,17,49.63,27.11,22.65,0.04,0.19,0.77,0
2025-06-19,17,8.63,27.44,20.75,0.04,0.06,0.75,0
2025-06-20,17,6.94,34.88,23.14,0.13,0.07,0.54,0
2025-06-21,17,36.51,35.49,22.49,0.11,0.1,1.01,0
2025-06-22,17,15.9,22.83,22.64,0.09,0.16,0.66,0
2025-06-23,17,31.2,28.64,22.16,0.07,0.11,1.02,0
2025-06-24,17,15.93,27.39,21.94,0.14,0.09,0.47,0
2025-06-25,17,52.31,33.29,23.81,0.09,0.12,1.16,1
2025-06-26,17,81.15,27.25,21.03,0.11,0.02,1.09,1
2025-06-27,17,55.49,33.57,19.84,0.14,-0.02,0.93,1
2025-06-28,17,60.38,28.34,23.74,0.2,0.01,0.98,1
2025-06-29,17,22.15,27.36,23.03,0.08,0.06,0.5,0
2025-06-30,17,73.2,23.99,24.27,0.15,0.05,1.29,1
2025-07-01,17,46.43,20.44,23.29,0.09,0.13,1.01,0
2025-07-02,17,4.57,27.29,20.85,0.2,0.17,0.48,0
2025-07-03,17,36.64,25.36,20.61,0.11,0.07,0.75,0
2025-07-04,17,126.33,27.67,20.2,0.68,0.45,1.75,1
2025-07-05,17,21.7,26.36,20.16,0.17,0.19,0.7,0
2025-07-06,17,78.02,25.68,22.77,0.11,0.11,1.26,1
2025-07-07,17,15.18,26.49,21.09,0.1,0.06,0.7,0
2025-07-08,17,23.78,22.75,21.99,0.06,0.06,1.0,0
2025-07-09,17,43.97,30.37,20.55,0.14,0.23,0.96,1
2025-07-10,17,38.97,25.42,21.66,0.11,0.05,0.73,0
2025-07-11,17,17.73,24.88,21.08,0.14,0.1,0.63,0
2025-07-12,17,29.32,26.24,21.95,0.16,0.14,0.75,0
2025-07-13,17,3.94,33.4,22.78,0.2,0.18,0.43,0
2025-07-14,17,35.24,29.61,22.03,0.13,0.11,0.84,0
2025-07-15,17,2.77,29.02,21.35,0.01,0.09,0.56,0
2025-07-16,17,31.84,29.96,23.75,0.12,0.08,0.89,0
2025-07-17,17,46.93,24.92,21.96,0.1,0.03,0.94,0
2025-07-18,17,49.38,23.6,22.29,0.05,0.12,0.77,0
2025-07-19,17,53.04,23.9,23.45,0.06,0.2,1.05,1
2025-07-20,17,32.79,26.68,21.01,0.08,0.1,1.07,0
2025-07-21,17,87.76,25.02,20.74,0.1,0.14,1.37,1
2025-07-22,17,37.69,25.61,20.83,0.09,0.04,0.86,0
2025-07-23,17,35.41,28.24,21.29,0.15,0.2,0.5,0
2025-07-24,17,59.96,25.81,22.82,0.14,0.06,1.19,1
2025-07-25,17,15.38,28.31,21.9,0.05,0.11,0.5,0
2025-07-26,17,96.13,22.86,20.91,0.16,0.22,1.23,1
2025-07-27,17,63.3,30.89,21.49,0.14,0.19,1.08,1
2025-07-28,17,25.48,27.65,18.57,0.15,0.17,0.74,0
2025-07-29,17,34.66,24.65,20.69,0.09,0.13,0.51,0
2025-07-30,17,100.23,24.61,22.94,0.59,0.27,1.65,1
2025-07-31,17,31.45,26.24,23.14,0.03,0.03,0.73,0
2025-08-01,17,49.78,26.01,21.05,0.16,0.07,0.63,0
2025-08-02,17,46.93,30.19,21.98,0.02,0.11,0.95,0
2025-08-03,17,25.14,27.24,22.66,0.13,0.01,0.73,0
2025-08-04,17,40.19,28.96,23.23,0.08,0.14,1.08,0
2025-08-05,17,6.13,28.66,22.4,0.0,0.13,0.75,0
2025-08-06,17,4.31,29.16,21.5,0.21,0.19,0.69,0
2025-08-07,17,81.56,25.0,23.52,0.17,0.05,1.57,1
2025-08-08,17,56.77,24.12,22.18,0.07,0.15,1.41,1
2025-08-09,17,24.38,27.6,21.67,0.12,0.11,0.98,0
2025-08-10,17,35.33,32.41,22.41,0.05,0.09,0.73,0
2025-08-11,17,46.99,26.69,21.29,0.12,0.12,0.78,0
2025-08-12,17,69.05,28.46,22.88,0.02,0.1,1.39,1
2025-08-13,17,12.21,24.3,23.37,0.06,0.13,0.57,0
2025-08-14,17,56.47,26.0,22.9,0.13,0.05,1.13,1
2025-08-15,17,12.99,31.96,21.89,0.13,0.16,1.03,0
2025-08-16,17,41.4,33.75,21.87,0.08,0.11,0.83,0
2025-08-17,17,13.75,20.1,21.44,0.12,0.04,0.21,0
2025-08-18,17,97.04,27.03,22.8,0.11,0.15,1.4,1
2025-08-19,17,3.66,24.61,20.69,0.16,0.12,0.6,0
2025-08-20,17,67.06,22.98,22.76,-0.02,0.13,1.08,1
2025-08-21,17,50.75,31.53,21.98,0.13,0.08,1.31,1
2025-08-22,17,77.73,29.98,21.12,0.05,0.03,1.12,1
2025-08-23,17,52.02,29.13,22.13,0.08,0.11,1.22,1
2025-08-24,17,9.47,24.59,23.06,0.1,0.09,0.65,0
2025-08-25,17,63.75,24.94,21.09,0.04,0.15,1.12,1
2025-08-26,17,13.78,26.13,22.79,0.1,0.12,0.98,0
2025-08-27,17,7.75,21.04,21.38,0.14,0.04,0.46,0
2025-08-28,17,22.14,32.72,22.46,0.04,0.06,0.48,0
2025-08-29,17,23.97,29.73,23.23,0.13,-0.02,0.92,0
2025-08-30,17,20.99,31.19,21.74,0.15,0.03,0.44,0
2025-08-31,17,18.19,25.93,22.14,0.01,0.03,0.99,0
2025-09-01,17,29.72,29.63,19.79,0.14,0.07,0.7,0
2025-09-02,17,39.81,28.27,22.17,0.09,0.1,0.81,0
2025-09-03,17,8.09,25.71,22.15,0.01,0.06,0.19,0
2025-09-04,17,6.9,27.66,21.75,0.17,0.08,0.73,0
2025-09-05,17,18.96,26.86,22.12,0.14,0.13,0.8,0
2025-09-06,17,13.41,20.72,22.21,0.21,0.16,0.79,0
2025-09-07,17,28.24,24.47,22.21,0.13,0.01,0.72,0
2025-01-01,18,32.16,29.7,26.08,0.03,0.11,1.09,0
2025-01-02,18,22.03,29.92,28.24,0.16,0.06,0.77,0
2025-01-03,18,27.93,27.07,26.77,0.2,0.04,0.63,0
2025-01-04,18,92.15,22.0,27.25,0.07,0.12,1.64,1
2025-01-05,18,49.02,22.52,27.93,0.17,0.12,1.32,0
2025-01-06,18,61.04,21.14,26.01,-0.0,0.17,1.24,1
2025-01-07,18,42.55,24.97,25.62,0.17,0.08,1.07,0
2025-01-08,18,54.17,25.12,27.32,0.04,0.1,1.27,1
2025-01-09,18,18.57,19.87,26.82,0.19,0.13,0.63,0
2025-01-10,18,12.1,20.22,29.12,0.09,0.06,0.37,0
2025-01-11,18,20.6,24.76,28.36,0.1,0.08,0.92,0
2025-01-12,18,56.7,22.21,29.29,0.08,0.09,1.26,1
2025-01-13,18,61.24,27.36,26.95,0.1,0.11,0.96,1
2025-01-14,18,71.54,24.03,25.27,0.14,0.19,1.55,1
2025-01-15,18,74.79,28.0,24.55,0.12,0.05,1.11,1
2025-01-16,18,42.62,21.43,26.19,0.16,0.13,1.23,0
2025-01-17,18,13.16,30.87,27.71,0.09,0.2,0.67,1
2025-01-18,18,26.28,31.15,26.57,0.13,0.03,0.51,0
2025-01-19,18,20.9,34.19,27.61,0.06,0.11,0.87,0
2025-01-20,18,60.69,27.58,27.93,0.04,0.08,1.2,1
2025-01-21,18,30.83,27.89,26.3,-0.03,0.12,1.16,0
2025-01-22,18,35.38,29.63,25.73,0.05,0.18,1.06,0
2025-01-23,18,39.1,24.06,27.38,0.04,0.07,1.1,0
2025-01-24,18,13.6,28.88,26.33,0.16,0.1,1.1,0
2025-01-25,18,42.39,32.58,25.52,0.14,0.05,0.84,0
2025-01-26,18,34.97,26.49,28.07,0.1,0.12,0.91,0
2025-01-27,18,16.8,33.48,25.76,0.13,0.04,0.7,0
2025-01-28,18,32.82,27.83,26.99,0.09,0.02,1.32,0
2025-01-29,18,6.67,24.42,27.37,0.14,0.14,0.75,0
2025-01-30,18,23.79,27.93,27.32,0.15,0.14,0.8,0
2025-01-31,18,95.15,21.89,26.91,0.09,0.17,1.4,1
2025-02-01,18,57.99,28.3,26.41,0.08,0.12,1.23,1
2025-02-02,18,17.86,20.95,26.37,0.08,0.04,0.98,0
2025-02-03,18,38.86,25.03,26.89,0.06,0.09,1.05,0
2025-02-04,18,10.99,26.33,26.45,0.11,0.15,0.75,0
2025-02-05,18,28.72,29.16,27.12,0.11,0.13,0.49,0
2025-02-06,18,18.97,20.96,27.39,0.13,0.14,0.69,0
2025-02-07,18,112.29,27.61,28.46,0.53,0.26,1.42,1
2025-02-08,18,2.47,32.19,27.24,0.11,0.19,0.76,0
2025-02-09,18,4.46,25.96,27.8,0.08,0.07,0.83,0
2025-02-10,18,9.15,26.81,24.96,0.13,0.07,0.79,0
2025-02-11,18,45.35,30.18,26.73,0.17,0.06,0.77,0
2025-02-12,18,34.48,26.35,27.13,0.15,0.03,0.73,0
2025-02-13,18,16.43,23.61,26.09,0.14,0.15,0.74,0
2025-02-14,18,38.43,34.64,27.9,0.04,0.13,0.8,0
2025-02-15,18,71.72,34.8,26.75,0.13,0.15,0.74,1
2025-02-16,18,45.07,29.7,27.16,0.05,0.08,0.97,0
2025-02-17,18,8.73,21.55,28.01,0.12,0.08,0.79,0
2025-02-18,18,56.63,29.4,28.31,0.07,0.2,1.24,1
2025-02-19,18,17.58,26.97,27.11,0.04,0.12,0.32,0
2025-02-20,18,8.37,27.81,25.58,0.09,0.09,0.46,0
2025-02-21,18,3.8,26.96,27.52,0.12,0.19,0.56,0
2025-02-22,18,31.4,33.2,27.54,0.14,0.05,0.83,0
2025-02-23,18,15.77,24.37,25.7,0.15,0.14,0.6,0
2025-02-24,18,18.2,31.14,28.29,0.1,0.04,0.59,0
2025-02-25,18,53.94,28.67,27.51,0.11,0.06,1.02,1
2025-02-26,18,80.97,31.9,27.21,0.11,0.11,1.14,1
2025-02-27,18,43.23,27.75,27.16,0.16,0.18,0.8,0
2025-02-28,18,3.97,22.3,26.91,0.19,0.15,0.29,0
2025-03-01,18,21.31,29.09,27.57,0.09,0.06,0.22,0
2025-03-02,18,53.35,25.27,27.72,0.13,0.06,1.25,1
2025-03-03,18,35.33,29.08,25.91,-0.01,0.09,1.08,0
2025-03-04,18,51.58,25.18,26.98,0.13,0.08,1.22,1
2025-03-05,18,13.25,27.0,27.26,0.08,0.07,1.06,0
2025-03-06,18,28.91,27.59,26.29,0.09,0.11,0.89,0
2025-03-07,18,84.42,27.35,25.65,0.09,0.22,1.34,1
2025-03-08,18,15.89,26.15,27.94,0.13,0.12,0.55,0
2025-03-09,18,76.8,29.16,29.1,0.13,0.21,1.33,1
2025-03-10,18,23.29,29.21,28.54,0.09,0.04,0.44,0
2025-03-11,18,19.15,24.39,27.28,0.14,0.13,1.01,0
2025-03-12,18,27.8,27.62,27.49,0.12,0.02,0.54,0
2025-03-13,18,36.77,20.08,26.42,0.14,0.02,0.51,0
2025-03-14,18,138.91,28.11,28.65,0.37,0.41,1.98,1
2025-03-15,18,16.85,34.04,27.06,0.16,0.04,0.71,0
2025-03-16,18,32.86,25.54,27.58,0.1,0.04,1.12,0
2025-03-17,18,41.99,27.23,28.79,0.11,0.18,0.76,0
2025-03-18,18,15.91,27.5,26.28,0.15,0.05,0.73,0
2025-03-19,18,27.44,31.58,27.31,0.09,0.17,0.93,0
2025-03-20,18,27.87,25.39,24.98,0.09,0.15,0.84,0
2025-03-21,18,18.55,24.3,27.37,0.16,0.11,0.6,0
2025-03-22,18,22.72,24.34,26.32,0.05,0.12,0.9,0
2025-03-23,18,8.46,26.5,25.33,0.09,0.09,0.33,0
2025-03-24,18,23.94,28.18,28.68,0.11,0.09,0.9,0
2025-03-25,18,33.37,26.85,27.26,0.03,0.12,0.9,0
2025-03-26,18,19.44,28.88,29.46,0.17,0.23,0.58,1
2025-03-27,18,42.16,26.27,28.85,0.06,0.07,1.08,0
2025-03-28,18,8.56,27.0,25.57,0.15,0.14,0.52,0
2025-03-29,18,20.53,25.87,27.73,0.06,0.13,0.6,0
2025-03-30,18,31.73,22.24,27.55,0.06,0.18,0.56,0
2025-03-31,18,78.0,28.37,26.94,0.13,0.11,1.26,1
2025-04-01,18,96.52,23.24,27.75,0.13,0.1,1.24,1
2025-04-02,18,40.32,30.04,26.25,0.03,0.25,1.22,1
2025-04-03,18,63.16,27.23,27.44,0.06,0.09,0.76,1
2025-04-04,18,36.31,24.19,27.07,0.06,0.09,0.49,0
2025-04-05,18,87.59,23.25,26.16,0.1,0.12,1.52,1
2025-04-06,18,32.89,26.21,25.08,0.14,0.14,0.95,0
2025-04-07,18,34.81,31.29,26.63,0.05,0.11,0.56,0
2025-04-08,18,24.48,29.25,27.69,0.1,-0.05,0.49,0
2025-04-09,18,132.51,27.82,27.44,0.56,0.26,1.84,1
2025-04-10,18,2.67,24.65,27.28,0.15,0.09,0.44,0
2025-04-11,18,2.92,30.7,26.86,0.11,0.05,0.51,0
2025-04-12,18,13.26,31.19,28.65,0.12,0.11,0.3,0
2025-04-13,18,6.91,22.13,26.84,0.08,0.09,0.56,0
2025-04-14,18,14.0,33.41,26.8,0.19,0.01,0.55,0
2025-04-15,18,23.1,20.08,27.02,0.08,0.09,0.42,0
2025-04-16,18,18.68,24.28,25.06,0.03,0.12,0.79,0
2025-04-17,18,35.9,26.14,26.47,0.08,0.11,1.14,0
2025-04-18,18,53.14,26.7,25.45,0.1,0.12,0.92,1
2025-04-19,18,33.74,25.65,27.69,0.13,0.11,0.82,0
2025-04-20,18,21.2,21.73,26.71,0.02,0.06,0.77,0
2025-04-21,18,8.06,32.84,26.14,0.02,0.14,0.56,0
2025-04-22,18,6.91,29.16,27.82,0.03,0.19,0.69,0
2025-04-23,18,9.52,24.49,26.74,0.07,0.06,0.64,0
2025-04-24,18,20.06,30.55,26.54,0.16,0.06,0.95,0
2025-04-25,18,15.02,27.89,27.87,0.07,0.13,0.84,0
2025-04-26,18,99.2,27.47,26.94,0.1,0.2,1.66,1
2025-04-27,18,42.88,28.8,28.64,0.1,0.21,0.58,1
2025-04-28,18,53.03,28.94,24.73,0.13,0.14,1.04,1
2025-04-29,18,20.1,22.77,26.72,0.11,0.12,0.82,0
2025-04-30,18,7.55,24.73,26.27,0.1,0.08,0.74,0
2025-05-01,18,44.14,28.34,27.47,0.08,0.04,0.99,0
2025-05-02,18,45.44,30.19,28.43,0.16,0.1,0.82,0
2025-05-03,18,96.61,27.15,27.94,0.06,0.18,1.5,1
2025-05-04,18,56.48,25.64,27.8,0.11,0.08,1.12,1
2025-05-05,18,4.84,30.62,25.39,0.06,0.12,0.56,0
2025-05-06,18,18.9,26.03,27.39,0.09,0.03,0.49,0
2025-05-07,18,24.33,26.69,27.42,0.05,0.08,0.76,0
2025-05-08,18,49.28,23.69,24.8,0.11,0.12,0.98,0
2025-05-09,18,9.11,25.46,26.75,0.12,0.09,0.8,0
2025-05-10,18,27.4,21.78,26.52,0.16,0.09,0.43,0
2025-05-11,18,36.65,27.63,28.74,0.13,0.17,0.93,0
2025-05-12,18,50.87,25.55,26.33,0.05,-0.02,0.99,1
2025-05-13,18,156.17,30.45,27.71,0.34,0.45,1.72,1
2025-05-14,18,14.22,33.07,28.11,0.13,0.16,0.22,0
2025-05-15,18,57.9,29.71,28.29,0.16,0.15,0.51,1
2025-05-16,18,64.2,26.3,27.38,0.13,0.11,1.04,1
2025-05-17,18,77.7,25.65,27.1,0.05,0.1,1.28,1
2025-05-18,18,37.44,25.14,25.56,0.15,0.03,0.58,0
2025-05-19,18,86.36,27.99,26.98,0.04,0.09,1.14,1
2025-05-20,18,34.02,24.78,27.94,0.11,0.05,0.82,0
2025-05-21,18,3.15,29.09,27.88,0.17,0.07,0.56,0
2025-05-22,18,14.76,26.27,25.16,0.13,0.09,1.25,0
2025-05-23,18,34.01,23.15,26.06,0.12,0.13,0.61,0
2025-05-24,18,24.53,32.52,27.78,0.04,0.16,0.62,0
2025-05-25,18,66.64,18.47,26.69,0.13,0.11,1.11,1
2025-05-26,18,64.91,26.62,25.94,0.14,0.06,1.56,1
2025-05-27,18,179.39,26.03,26.29,0.36,0.63,2.1,2
2025-05-28,18,109.31,31.03,28.36,0.7,0.26,1.77,1
2025-05-29,18,27.1,21.76,26.13,0.09,0.12,0.96,0
2025-05-30,18,41.43,24.17,25.86,0.16,0.13,0.75,0
2025-05-31,18,65.19,28.2,26.78,0.17,0.03,1.16,1
2025-06-01,18,70.23,24.71,28.0,0.08,0.08,0.93,1
2025-06-02,18,15.02,23.91,28.01,0.12,0.14,0.49,0
2025-06-03,18,114.42,31.08,27.8,0.53,0.27,1.75,1
2025-06-04,18,54.58,26.87,28.61,0.19,0.08,1.04,1
2025-06-05,18,20.69,24.24,26.26,0.02,0.16,0.79,0
2025-06-06,18,36.45,29.47,26.82,0.16,0.1,0.71,0
2025-06-07,18,48.02,22.31,26.57,0.13,0.06,1.18,0
2025-06-08,18,17.0,23.57,25.85,-0.03,0.15,0.82,0
2025-06-09,18,5.54,28.2,28.48,0.06,0.05,0.83,0
2025-06-10,18,34.24,25.08,27.13,0.11,0.09,1.0,0
2025-06-11,18,15.66,24.54,25.57,0.11,0.07,0.96,0
2025-06-12,18,49.54,25.83,25.62,0.1,0.01,0.7,0
2025-06-13,18,7.2,29.2,27.2,0.04,0.13,0.52,0
2025-06-14,18,6.49,29.46,26.86,0.14,0.03,0.31,0
2025-06-15,18,37.44,30.58,26.97,0.16,0.06,1.01,0
2025-06-16,18,93.82,27.27,28.25,0.12,0.1,1.48,1
2025-06-17,18,53.8,25.64,27.56,0.25,0.17,0.65,1
2025-06-18,18,15.66,29.2,27.23,0.07,0.14,0.81,0
2025-06-19,18,12.8,25.48,26.61,0.0,0.17,0.82,0
2025-06-20,18,31.29,30.43,25.98,0.1,0.07,0.87,0
2025-06-21,18,17.08,28.55,26.83,0.03,0.13,0.5,0
2025-06-22,18,50.91,28.85,27.29,0.15,0.09,1.23,1
2025-06-23,18,21.33,24.44,27.77,0.06,0.06,0.58,0
2025-06-24,18,49.97,25.61,25.26,0.14,0.07,1.12,0
2025-06-25,18,1.92,23.25,25.6,0.06,0.19,0.62,0
2025-06-26,18,45.3,25.68,27.15,0.13,0.15,0.88,0
2025-06-27,18,70.34,29.46,27.0,0.11,0.12,1.15,1
2025-06-28,18,14.57,24.28,26.56,0.11,0.05,0.81,0
2025-06-29,18,10.16,32.93,28.33,0.11,0.06,1.07,0
2025-06-30,18,11.09,30.35,27.39,0.09,0.1,0.61,0
2025-07-01,18,25.26,29.31,26.43,0.14,0.13,0.61,0
2025-07-02,18,47.48,25.53,27.97,0.02,0.17,1.05,0
2025-07-03,18,17.26,24.82,28.38,0.15,0.05,0.95,0
2025-07-04,18,71.24,29.96,25.57,0.09,0.15,0.81,1
2025-07-05,18,6.76,28.29,26.96,0.07,0.0,0.29,0
2025-07-06,18,12.75,24.24,25.98,0.26,0.04,0.53,0
2025-07-07,18,9.16,27.79,29.05,0.16,0.03,0.64,0
2025-07-08,18,28.88,27.93,28.53,0.19,0.11,0.57,0
2025-07-09,18,11.28,28.92,27.61,0.1,0.13,0.69,0
2025-07-10,18,69.15,26.25,28.96,0.05,0.07,1.3,1
2025-07-11,18,38.61,24.51,26.5,0.1,0.05,1.35,0
2025-07-12,18,124.65,26.76,26.91,0.66,0.39,1.5,1
2025-07-13,18,18.31,26.97,28.27,0.15,0.15,0.69,0
2025-07-14,18,53.85,25.55,26.82,0.08,0.06,1.18,1
2025-07-15,18,22.68,25.21,28.19,0.16,0.08,0.88,0
2025-07-16,18,75.66,23.08,26.73,0.07,0.11,0.96,1
2025-07-17,18,38.42,25.67,26.14,0.01,0.14,0.92,0
2025-07-18,18,44.11,29.93,26.12,0.12,0.09,1.1,0
2025-07-19,18,12.35,25.08,28.78,0.12,0.06,0.68,0
2025-07-20,18,28.69,27.55,27.72,0.22,0.22,0.61,1
2025-07-21,18,28.59,30.69,27.94,0.09,0.07,0.77,0
2025-07-22,18,40.85,20.9,26.45,0.08,0.11,0.83,0
2025-07-23,18,33.36,28.95,26.82,-0.03,0.08,0.61,0
2025-07-24,18,28.22,27.58,28.68,0.07,0.13,0.58,0
2025-07-25,18,54.05,28.77,27.97,0.15,0.04,1.23,1
2025-07-26,18,21.13,27.29,27.46,0.14,0.13,0.42,0
2025-07-27,18,50.49,27.63,29.0,0.13,0.14,0.83,1
2025-07-28,18,5.71,21.55,28.42,0.09,0.08,0.36,0
2025-07-29,18,12.72,21.85,29.98,0.12,0.13,0.82,0
2025-07-30,18,11.67,29.59,27.46,0.02,0.07,0.42,0
2025-07-31,18,12.59,29.99,25.81,0.07,0.1,0.87,0
2025-08-01,18,36.85,27.76,26.16,0.12,0.15,1.05,0
2025-08-02,18,28.79,27.55,28.53,0.06,0.06,1.01,0
2025-08-03,18,52.19,24.39,26.6,0.2,0.09,0.79,1
2025-08-04,18,12.05,24.57,26.77,0.09,0.08,0.16,0
2025-08-05,18,18.18,24.2,27.94,0.13,0.06,0.88,0
2025-08-06,18,54.11,28.92,27.26,0.13,0.13,1.03,1
2025-08-07,18,32.82,27.53,25.28,0.14,0.15,0.65,0
2025-08-08,18,46.42,34.15,26.34,0.07,0.1,1.17,0
2025-08-09,18,51.69,25.61,26.41,0.1,0.12,0.94,1
2025-08-10,18,143.44,26.91,27.68,0.46,0.43,1.84,1
2025-08-11,18,36.63,30.57,26.39,0.12,0.06,0.67,0
2025-08-12,18,10.07,27.28,27.44,0.08,0.14,0.43,0
2025-08-13,18,21.16,22.51,27.54,0.1,0.11,0.54,0
2025-08-14,18,28.56,33.33,27.88,0.16,0.09,0.8,0
2025-08-15,18,18.03,23.54,26.27,0.12,0.1,0.4,0
2025-08-16,18,31.42,31.01,28.96,0.07,0.17,0.41,0
2025-08-17,18,17.58,31.69,25.79,0.08,0.11,0.5,0
2025-08-18,18,47.16,27.52,26.73,0.13,0.09,0.53,0
2025-08-19,18,79.89,26.57,27.16,0.03,0.08,0.88,1
2025-08-20,18,5.16,27.08,26.71,0.14,0.06,0.39,0
2025-08-21,18,79.81,25.0,28.02,0.07,0.1,1.51,1
2025-08-22,18,8.68,30.5,27.91,0.13,0.11,0.39,0
2025-08-23,18,19.57,30.92,26.53,0.21,0.1,0.73,0
2025-08-24,18,96.83,23.71,26.44,0.08,0.21,1.35,1
2025-08-25,18,36.58,26.42,26.45,0.12,0.16,0.88,0
2025-08-26,18,27.49,26.87,25.48,0.16,0.08,0.72,0
2025-08-27,18,19.96,23.86,26.06,0.06,0.05,0.28,0
2025-08-28,18,34.03,23.69,26.4,0.07,0.01,1.07,0
2025-08-29,18,63.62,28.66,28.37,0.08,0.07,1.33,1
2025-08-30,18,29.92,25.0,25.75,0.1,0.01,1.04,0
2025-08-31,18,56.12,28.66,29.17,0.14,0.08,0.97,1
2025-09-01,18,50.57,27.57,27.89,0.07,0.11,1.17,1
2025-09-02,18,33.72,24.73,26.25,0.09,0.18,0.49,0
2025-09-03,18,13.57,24.43,28.0,0.06,0.09,0.58,0
2025-09-04,18,32.62,29.93,28.18,0.12,0.09,0.95,0
2025-09-05,18,58.38,25.27,25.96,0.19,0.04,0.81,1
2025-09-06,18,53.6,26.61,26.86,0.14,0.17,1.14,1
2025-09-07,18,69.56,26.41,26.67,0.04,0.07,1.1,1
2025-01-01,19,12.83,27.9,40.96,0.19,-0.01,0.78,0
2025-01-02,19,6.33,31.28,38.98,0.15,0.11,0.69,0
2025-01-03,19,15.36,25.79,40.92,0.08,0.11,0.68,0
2025-01-04,19,20.89,29.8,42.42,0.14,0.09,0.67,0
2025-01-05,19,40.45,27.4,43.75,0.14,0.13,0.96,0
2025-01-06,19,18.4,28.44,41.29,0.07,0.07,0.67,0
2025-01-07,19,14.97,28.1,41.33,0.01,0.14,0.78,0
2025-01-08,19,11.86,23.0,40.7,-0.02,0.07,0.5,0
2025-01-09,19,7.28,28.32,42.8,0.1,0.05,0.62,0
2025-01-10,19,17.18,28.78,39.66,0.12,0.12,0.63,0
2025-01-11,19,71.79,31.56,41.1,0.1,0.09,1.22,1
2025-01-12,19,14.77,27.52,41.07,0.12,0.11,0.74,0
2025-01-13,19,44.03,23.64,41.88,0.02,0.02,0.89,0
2025-01-14,19,9.06,27.71,39.4,0.06,0.12,0.63,0
2025-01-15,19,56.2,29.55,39.8,0.04,0.07,0.82,1
2025-01-16,19,62.82,30.46,41.56,0.16,0.2,1.15,1
2025-01-17,19,6.16,19.71,40.4,0.08,0.01,0.47,0
2025-01-18,19,58.2,29.12,40.25,0.11,0.12,1.19,1
2025-01-19,19,4.45,28.78,40.16,0.13,0.1,0.47,0
2025-01-20,19,11.65,28.88,39.57,0.1,0.01,0.92,0
